id	importance
#q2:types	numeric
581d242bad9ed2dda0da3ee3edde3875	0.0644538524633903
72a4ab1287bbbf547556bc1aaab0fd26	0.033899408402453
603fea1d231c9967e8d36413c94ef2e2	0.0314619902807817
88db555d5990f97b010dbe4ea7fa9345	0.0248363382550055
3db2b3fad27e19d3206e0dc9ad0770d0	0.0227217556941556
8c844be27ac7ecb678f452bd221acdb1	0.0221345159824634
b59a69193b28bf328c6305b396bce0e3	0.0141009440644224
2c6009d79e0172fccb9fe2e8c471e6db	0.0120387680653907
d36209cadc7e97bf81e2ba226bc5c233	0.0115094841924208
d842dc0d545e89ea881d5d1db9b97d61	0.0112988579552793
92947bb4af6b5a0c6d07e2ee11a622d8	0.0112676527115307
0075783beb675046161b49460bc0d70c	0.0106397248302771
b5ba3c3f03d21ff899614b25ff0a997c	0.00983242986825723
1ac78ccb2a9855314841d8b449bc41b2	0.0095928982749688
7526eda16cc2afcd23e7da9f2516bd37	0.00870913348661489
60cc149bbd89b56021b18c82b82ed420	0.00853998352178892
693e69b63bf175ad43aeedd3c0951432	0.00741793229218762
945159ac2fe6972b567c7a27b6274786	0.00700106623855705
cbe91a181a71310330db9527f273ee79	0.00686690913970215
146e87a4bbaa384677f2df763e9985b9	0.0063635551090637
a8524668ffb509c2379ec02fecaf3ae4	0.00630983444403064
61a023a8eccd2b793714d49aff6533bc	0.00610872843852693
26eef902f213088d164aeb23c6f0114d	0.00569304739322344
8c3d93a8c5f482bf98ec52754910dd6b	0.00514248855273538
84cf4459a25c89303dda4cde07693d50	0.00499951138914265
b3fb98721f587005bb3559e9e42969b3	0.00488282022936991
d70fcdb9ff15e794ef73998e0b0190bd	0.00445667226893273
2e8bb01876624837202ac207eaa802f5	0.0044244747017507
d300ad6e327c6f9b55d3c7263379ad21	0.00440467000623178
72cce2403b2b4d3c0ea1b2db4e42ce92	0.00439100245276943
82d2380ddf93a013ed5b660df0843e41	0.00425039355874613
a4f63483f332affc3a5ac45122fe6de7	0.00424776472561974
d4ab91796ef8e345838e309fb7f2e259	0.00403949456141262
09d14283b6e527e1e0c81ef2e02bc802	0.00373678475649273
2613cb6e40ff95a66312847a0330b421	0.00368641673002956
c104dcf894a58a56490f4b931c1260ab	0.00365666389739583
0ac2474510a498d1e822044b48649a00	0.00358405638753182
436430b860548f4a56a80da7f90ed1ec	0.00350524193577067
5f2d118878f71835e421a51271b85075	0.00344869896208614
16595d3314080c2774e05872a02d894d	0.00343326014433393
ead433ecc1fe04e947a8cc3b0b59f20f	0.00334980525454567
12a9505a061992af132ba5626fde6e2e	0.00334855623256608
b1a2996709c3431c88095c955bbd9c37	0.00313500030770023
48ca9dc8da7b0999493fc65aa2ab52e8	0.00305453427895851
32f2b74d3412144597669042fe9236aa	0.00293209803458884
d0d51bc36d23f3907e9bac83a29593cd	0.0029316481367123
6c96e98252cf80641391c9780a072fff	0.00291879209840025
f6a87776b0355570df498d26a6b1231f	0.00288320373228729
fd641ee0e78928083c4389e9a972f108	0.00284458114328541
6a648ecba43ebdbfcdc576dcdec443c7	0.00282512967077613
e6c5bd1eb173442d52f5c9363be1492b	0.00281139804439435
31e2f1980830459501520e1b4f22a7ce	0.00276819014668389
e6e3d6923b242cad0e338f2f6254f058	0.0026717204248488
7b9158b7ebd524f6b1d77f844fcbf69c	0.00265983940990666
231966d2378a504aebe02de55725daf7	0.00265038359328478
60b61314188f69a656cebc7892b74991	0.00260373007501257
399fbb909d4c35015649eb1a0b19479d	0.00245582964134085
a6da9d23ed6637a221914b4512f3b63a	0.00243010887413666
f0a7ff9a910b7af9ba9cef77edf436c1	0.00241962237882906
c61166249b6e63951dd52aeca4bdd4f1	0.00241355711999127
f7eaf9d2bca8e10fef484e2b5a334d15	0.00238046439071242
731e067f5385e5fe4f8d03f2528b6949	0.00234014080995124
eece6c72ecfe015e8945dc54033dded0	0.00232969296407124
096192f849352f40af42592cde3338f2	0.00232146265221643
9516c88e315491bcfc4b64830660dff4	0.00229889174501249
0deb52570f9019209f85ba057d231491	0.00226953060726173
ba14cb645d2ce87f6c294c5ad9df3b0a	0.00225556031809914
47c381db30fcfc527083193b584ce1aa	0.00220593096095839
f83aff685c634333ca9ae0d97d18c093	0.0021723337871382
41113ab2a3452a419e3efa0dff8632cc	0.00214155102661496
428a1e0ad9364993f33089ccf4337573	0.00208112412324821
a7fd8bc37495a6ddbb3134b894ab5708	0.00206910964518097
9e8e32131be4b2642735bcd2da806760	0.00202776669950264
68e2d10fa3341dccad141226004b905b	0.00200291739297332
7ba8d0e07533879da0296e138ba44f8c	0.00196760445178184
20b321c546b7bc5bc89544cb0a7a8e3a	0.00191594577770419
e1b623bb03feaca366f9a45e67a49239	0.00188695722569314
14709edab8ff9e3be6aae536d0d015db	0.00187921413082729
51213c60e11794563da9aba3f72b9a60	0.00183235739529167
a774faa55823e728652f3b7b53db9302	0.00181576937964645
ad806f1462c2a91a993af3ff13587050	0.00179368750151993
7e6ab2d687881aa316d2056d593ee6c9	0.00178654176436153
d66500c9304ac87287c048efbb5024ad	0.00176984487203307
955e214817cc934ba8db18bfe2719708	0.00176608311636584
9d39e95ad96483904d48206c213390bd	0.0017600223039945
8d6476b4b7fbc8f3602b035102150621	0.00174349680977483
034b343b2ace0c90f9a6e74726983a1a	0.00170181573443727
334a6621b035274c98c67129a6956b45	0.00167924423902524
3487853055ef46294a0dbc03442bd190	0.00162425315361478
3afdb844e8292e6d6213208a31e82c80	0.00159797269771775
286a3b40f77eb9482c82879fefc32a00	0.00159105052544336
b2872bd215d1a16ff62c6edbf669a098	0.0015788285607594
9bbd0662febdb98786cd516d92fb97fa	0.00157264123520485
a82c95a7e26a8fbc1fb5c21bb42ef57c	0.00155494670607559
229009197e34ed263d28593ec9c67163	0.00154237321202038
9bc9a0a50dd33c085149a6f837926a06	0.00153535973090546
b9bf5dda0e49d19f5f8727cd51dc06f1	0.00148649646525118
8d4d0a0e93a394075656b39d483c3547	0.001482044152937
5ee2f5f47a3149decf9d283d3b0df3f3	0.00145642041315964
37020bb7ad3d554bb0f6dc52fb481a43	0.00144991361360585
530b50c9924885899d70625034358edb	0.00143315436446186
8b9da8ae10ed5771da46f8d2f432b2bc	0.00143265210869463
5d180a6c8f46ade53ca307bffcc8cea2	0.00142154117766224
2391b69da5bcc363abed6597cb054704	0.00141392972579396
189c9a878cb2f6f66b02bf9ddc5c2ce4	0.00141226206916638
3701717a43b0c61d124c241b56eaf4d1	0.00140886898958808
db90d8d6dd5de9a05b57d0e986aa604e	0.00137985232346481
d4538b37767e9f8bfb7f6e056039daf8	0.00136903964995191
30f57595058c7ac0c775ad50e377ccdf	0.00136587789658302
f7b0ca9622264e71f315efce1f5afdde	0.00136419759821767
0e1dfbeca7cb0e4516a9d362993598a3	0.0013588091919122
f43d3041723c74996c1b0c0bcfcd9f76	0.00135461206375795
2ef53a311d33f23bd72a6f5887563b5c	0.00134886997737359
89c8aac1950d247e501a1273391d97da	0.00131076532874437
a3e6d56533ea25d7a8a2e4f042d8c656	0.00129109464018729
d9363bd38f5e3517e57746e5c0069026	0.00127460465690139
8fd660581bd1990173b5e8a75fc46d81	0.00125764042131627
35e580304ff479218b6da95097a9398b	0.00125010172455009
fbb111f6966c519b4d832595ce58f86d	0.0012464196288577
d9b74f6e82029d94047487bfcb8b0613	0.00124063000365972
c22117f3fbbc163e367fc7498c53846e	0.00123781828304712
901d1f4325c740f286e8710de7ea7b2f	0.00120714932689707
b4ccf32f23cea6f431e2c47ad9dc8814	0.00120634535139109
b4c6e1b281e23c9192b153b3ad80c79a	0.00120117629753034
1f345f69f68404e33db57a034a0f6574	0.00119833207158211
8cf264858a73b012183f5ae46a79666d	0.00119662178534154
17d17d8b46df5a6c3916fed4dc611856	0.00118784711271149
d5e712448bfd72d2dc329631613ec8e3	0.00118256782162577
8feced56d943c5d849e56b0ccceb7b86	0.00118118214128211
bff5e3afdd810a4b2f743e5a7be15b1f	0.00118097470399949
c479a7741c57d1ef283aedc0a595c96f	0.00117823976997343
a27475c3f82473506fe04f16e6f7f386	0.00117711611871203
c7e796e2c6084b77c028caf135cb083e	0.0011722418027531
5fd7f24fda799e763d37bbcf110d9ec2	0.00117001431865936
1e32f273466cf387ad1a714499b41a2c	0.00116560752427199
73c6c1a1d58c7a91adbe5e644e2036b5	0.00115928561818354
d68e1d941df1f483cd663f11d990bee6	0.00114107206207144
6f37e5919e055b79409eeb9776ec883b	0.0011370191697913
2040f71c5c89f4ed8fafe39bcfa594a6	0.00113024463826986
19ed314b080430494e1688807bad8b12	0.00112188860948018
95f5ce0050f73c1fc5a230a486935509	0.00111855398035447
a3651e45f68831eec60098d170d288da	0.00109253915483696
62f4bcaea8866fe2b2ae476a2e241e27	0.00108057235586924
02fe1acdbd836e9466057230bf4db070	0.00107999212211759
9c9144cb25a30913e6f8869625a0c85a	0.00106319745865355
bc98755b612063f1c723e57c27a7ff51	0.00105621905562691
eb4465990bf5434847976e38956af18f	0.00105584131550595
8b1168f0aeff75fdcdd41421c38ee46f	0.00104197944196301
e5ff4adbffd15f91ab7e6356d250ef68	0.00103981845083023
139a7feea8c778f45d031bb9e7d9ab54	0.00103256630274183
4e5af07fd72eb05dafe576f7fed6061e	0.00102390262221688
32a17d66d72a03b771ac3425fd7ccaba	0.000999726679717027
4cb9e453aff9bcd0c3f918910f59641a	0.000991886539361039
7fd040467dde0f4a81c7e04135f23401	0.000980515696092755
e6e1cecafd8937d868edc79ee8ae1d6c	0.000973428439925596
41e491b34965bdbacdca6dd3c6c6939c	0.000967478299739582
71ecfa867423e4ad69e81d2f45a89420	0.00096168712434098
0533ec1c8f91802820ae457f591b7945	0.000953649048891626
9e986e0c0511e5722c7253cd4ef06d5d	0.000952344118569342
e508666d1b17243023b1223dd7b965f6	0.000950374402172628
b372b89bcae0130a753813f8de1b6bb5	0.00094939092896406
b1b21c894ad59fc8a95689424c28761a	0.00094912585219737
4b46290d3b99df4623e0e087fcd70a49	0.000940337047246146
7a23729cd201344690ba1c59355fda3a	0.000935154747428292
